run_id	model_id	family	seed	metric_name	metric_direction	composition_id	lambda_high_av	metric_value
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0344	0.34400000000000003	0.90576996372087515
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0345	0.34500000000000003	0.90574260479946589
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0346	0.34600000000000003	0.90571524587805641
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0347	0.34700000000000003	0.90568788695664715
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0348	0.34800000000000003	0.90566052803523778
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0349	0.34900000000000003	0.90563316911382863
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0350	0.35000000000000003	0.90560581019241904
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0351	0.35100000000000003	0.90557845127100989
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0352	0.35199999999999998	0.90555109234960052
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0353	0.35299999999999998	0.90552373342819115
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0354	0.35399999999999998	0.90549637450678189
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0355	0.35499999999999998	0.90546901558537252
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0356	0.35599999999999998	0.90544165666396315
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0357	0.35699999999999998	0.90541429774255378
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0358	0.35799999999999998	0.90538693882114452
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0359	0.35899999999999999	0.90535957989973515
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0360	0.35999999999999999	0.90533222097832577
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0361	0.36099999999999999	0.9053048620569164
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0362	0.36199999999999999	0.90527750313550714
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0363	0.36299999999999999	0.90525014421409777
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0364	0.36399999999999999	0.9052227852926884
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0365	0.36499999999999999	0.90519542637127903
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0366	0.36599999999999999	0.90516806744986977
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0367	0.36699999999999999	0.9051407085284604
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0368	0.36799999999999999	0.90511334960705103
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0369	0.36899999999999999	0.90508599068564166
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0370	0.37	0.9050586317642324
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0371	0.371	0.90503127284282314
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0372	0.372	0.90500391392141366
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0373	0.373	0.9049765550000044
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0374	0.374	0.90494919607859514
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0375	0.375	0.90492183715718566
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0376	0.376	0.9048944782357764
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0377	0.377	0.90486711931436714
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0378	0.378	0.90483976039295766
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0379	0.379	0.9048124014715484
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0380	0.38	0.90478504255013914
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0381	0.38100000000000001	0.90475768362872966
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0382	0.38200000000000001	0.9047303247073204
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0383	0.38300000000000001	0.90470296578591114
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0384	0.38400000000000001	0.90467560686450166
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0385	0.38500000000000001	0.9046482479430924
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0386	0.38600000000000001	0.90462088902168303
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0387	0.38700000000000001	0.90459353010027366
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0388	0.38800000000000001	0.9045661711788644
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0389	0.38900000000000001	0.90453881225745503
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0390	0.39000000000000001	0.90451145333604566
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0391	0.39100000000000001	0.9044840944146364
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0392	0.39200000000000002	0.90445673549322703
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0393	0.39300000000000002	0.90442937657181766
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0394	0.39400000000000002	0.90440201765040829
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0395	0.39500000000000002	0.90437465872899903
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0396	0.39600000000000002	0.90434729980758966
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0397	0.39700000000000002	0.90431994088618028
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0398	0.39800000000000002	0.90429258196477091
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0399	0.39900000000000002	0.90426522304336165
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0400	0.40000000000000002	0.90423786412195228
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0401	0.40100000000000002	0.90421050520054291
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0402	0.40200000000000002	0.90418314627913365
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0403	0.40300000000000002	0.90415578735772428
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0404	0.40400000000000003	0.90412842843631491
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0405	0.40500000000000003	0.90410106951490565
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0406	0.40600000000000003	0.90407371059349617
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0407	0.40700000000000003	0.90404635167208691
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0408	0.40800000000000003	0.90401899275067765
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0409	0.40900000000000003	0.90399163382926817
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0410	0.41000000000000003	0.90396427490785891
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0411	0.41100000000000003	0.90393691598644965
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0412	0.41200000000000003	0.90390955706504017
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0413	0.41300000000000003	0.90388219814363091
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0414	0.41400000000000003	0.90385483922222165
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0415	0.41500000000000004	0.90382748030081217
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0416	0.41600000000000004	0.90380012137940291
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0417	0.41699999999999998	0.90377276245799354
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0418	0.41799999999999998	0.90374540353658428
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0419	0.41899999999999998	0.90371804461517491
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0420	0.41999999999999998	0.90369068569376565
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0421	0.42099999999999999	0.90366332677235617
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0422	0.42199999999999999	0.90363596785094691
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0423	0.42299999999999999	0.90360860892953754
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0424	0.42399999999999999	0.90358125000812817
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0425	0.42499999999999999	0.9035538910867188
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0426	0.42599999999999999	0.90352653216530965
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0427	0.42699999999999999	0.90349917324390017
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0428	0.42799999999999999	0.90347181432249091
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0429	0.42899999999999999	0.90344445540108143
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0430	0.42999999999999999	0.90341709647967217
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0431	0.43099999999999999	0.9033897375582628
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0432	0.432	0.90336237863685365
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0433	0.433	0.90333501971544417
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0434	0.434	0.90330766079403491
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0435	0.435	0.90328030187262542
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0436	0.436	0.90325294295121628
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0437	0.437	0.90322558402980668
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0438	0.438	0.90319822510839753
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0439	0.439	0.90317086618698816
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0440	0.44	0.9031435072655789
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0441	0.441	0.90311614834416942
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0442	0.442	0.90308878942276016
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0443	0.443	0.90306143050135068
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0444	0.44400000000000001	0.90303407157994153
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0445	0.44500000000000001	0.90300671265853216
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0446	0.44600000000000001	0.90297935373712279
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0447	0.44700000000000001	0.90295199481571342
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0448	0.44800000000000001	0.90292463589430416
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0449	0.44900000000000001	0.90289727697289468
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0450	0.45000000000000001	0.90286991805148542
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0451	0.45100000000000001	0.90284255913007616
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0452	0.45200000000000001	0.90281520020866679
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0453	0.45300000000000001	0.90278784128725742
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0454	0.45400000000000001	0.90276048236584816
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0455	0.45500000000000002	0.90273312344443868
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0456	0.45600000000000002	0.90270576452302942
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0457	0.45700000000000002	0.90267840560162005
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0458	0.45800000000000002	0.90265104668021079
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0459	0.45900000000000002	0.90262368775880142
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0460	0.46000000000000002	0.90259632883739216
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0461	0.46100000000000002	0.90256896991598268
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0462	0.46200000000000002	0.90254161099457342
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0463	0.46300000000000002	0.90251425207316405
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0464	0.46400000000000002	0.90248689315175479
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0465	0.46500000000000002	0.90245953423034542
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0466	0.46600000000000003	0.90243217530893616
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0467	0.46700000000000003	0.90240481638752668
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0468	0.46800000000000003	0.90237745746611742
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0469	0.46900000000000003	0.90235009854470793
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0470	0.47000000000000003	0.90232273962329868
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0471	0.47100000000000003	0.90229538070188942
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0472	0.47200000000000003	0.90226802178048016
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0473	0.47300000000000003	0.90224066285907067
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0474	0.47400000000000003	0.90221330393766141
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0475	0.47500000000000003	0.90218594501625193
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0476	0.47600000000000003	0.90215858609484267
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0477	0.47700000000000004	0.9021312271734333
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0478	0.47800000000000004	0.90210386825202404
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0479	0.47900000000000004	0.90207650933061467
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0480	0.47999999999999998	0.90204915040920541
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0481	0.48099999999999998	0.90202179148779593
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0482	0.48199999999999998	0.90199443256638667
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0483	0.48299999999999998	0.90196707364497741
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0484	0.48399999999999999	0.90193971472356793
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0485	0.48499999999999999	0.90191235580215867
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0486	0.48599999999999999	0.90188499688074941
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0487	0.48699999999999999	0.90185763795933993
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0488	0.48799999999999999	0.90183027903793067
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0489	0.48899999999999999	0.9018029201165213
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0490	0.48999999999999999	0.90177556119511193
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0491	0.49099999999999999	0.90174820227370267
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0492	0.49199999999999999	0.9017208433522933
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0493	0.49299999999999999	0.90169348443088393
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0494	0.49399999999999999	0.90166612550947467
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0495	0.495	0.9016387665880653
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0496	0.496	0.90161140766665593
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0497	0.497	0.90158404874524667
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0498	0.498	0.9015566898238373
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0499	0.499	0.90152933090242793
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0500	0.5	0.90150197198101867
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0501	0.501	0.90147461305960919
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0502	0.502	0.90144725413819993
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0503	0.503	0.90141989521679067
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0504	0.504	0.90139253629538119
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0505	0.505	0.90136517737397193
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0506	0.50600000000000001	0.90133781845256256
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0507	0.50700000000000001	0.9013104595311533
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0508	0.50800000000000001	0.90128310060974393
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0509	0.50900000000000001	0.90125574168833456
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0510	0.51000000000000001	0.90122838276692518
NM-NORMAN-FORMAL-BIO-S245	pb_biolord_star	latent_causal_representation	245	relative_l2_response_error	lower_is_better	lambda_0511	0.51100000000000001	0.90120102384551593
